location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,x_sdi,x_tob
Kenya,180,Late-dry,7,Male,1,2007,50,95,814.5,0.006138735420503376,0.002736886552705896,0.413736227,0.223660913
Kenya,180,Late-dry,7,Female,2,2007,50,95,837.5,0.004776119402985075,0.0023823500466965864,0.413736227,0.044824001
India,163,Late,3,Both,3,2009,45,49,189.0,0.0,0.0,0.457672332,0.169289831
India,163,Late,3,Both,3,2009,50,54,281.0,0.0017793594306049821,0.002514154457400024,0.457672332,0.169289831
India,163,Late,3,Both,3,2009,55,59,423.0,0.002364066193853428,0.002361270135874611,0.457672332,0.169289831
India,163,Late,3,Both,3,2009,60,64,326.0,0.0,0.0,0.457672332,0.169289831
India,163,Late,3,Both,3,2009,65,69,353.5,0.002828854314002829,0.002824850271919509,0.457672332,0.169289831
India,163,Late,3,Both,3,2009,70,74,112.0,0.013392857142857142,0.010861748297354017,0.457672332,0.169289831
India,163,Late,3,Both,3,2009,75,95,90.0,0.03333333333333333,0.01892154040658489,0.457672332,0.169289831
India,163,Late,3,Male,1,2009,45,95,1045.0,0.004784688995215311,0.0021346527448476314,0.457672332,0.294224791
India,163,Late,3,Female,2,2009,45,95,729.5,0.0027416038382453737,0.0019359473956961388,0.457672332,0.040248453
India,163,Late,3,Both,3,2009,45,49,189.0,0.0,0.0,0.457672332,0.169289831
India,163,Late,3,Both,3,2009,50,54,281.0,0.0017793594306049821,0.002514154457400024,0.457672332,0.169289831
India,163,Late,3,Both,3,2009,55,59,423.0,0.002364066193853428,0.002361270135874611,0.457672332,0.169289831
India,163,Late,3,Both,3,2009,60,64,326.0,0.0,0.0,0.457672332,0.169289831
India,163,Late,3,Both,3,2009,65,69,353.5,0.002828854314002829,0.002824850271919509,0.457672332,0.169289831
India,163,Late,3,Both,3,2009,70,74,112.0,0.013392857142857142,0.010861748297354017,0.457672332,0.169289831
India,163,Late,3,Both,3,2009,75,95,90.0,0.03333333333333333,0.01892154040658489,0.457672332,0.169289831
India,163,Late,3,Male,1,2009,45,95,1045.0,0.004784688995215311,0.0021346527448476314,0.457672332,0.294224791
India,163,Late,3,Female,2,2009,45,95,729.5,0.0027416038382453737,0.0019359473956961388,0.457672332,0.040248453
Republic of Korea,68,Late-wet,6,Male,1,2008,40,49,1847.0,0.003789929615592853,0.0014297417141926347,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Male,1,2008,50,59,1668.0,0.004796163069544364,0.001691628401361891,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Male,1,2008,60,69,1516.0,0.013192612137203167,0.0029304343246806972,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Male,1,2008,70,95,1125.0,0.014222222222222223,0.003530181061429374,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,40,49,2385.0,0.0,0.0,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Female,2,2008,50,59,2295.0,0.0030501089324618735,0.0011510733397723345,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Female,2,2008,60,69,1908.0,0.0041928721174004195,0.001479293123446915,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Female,2,2008,70,95,1608.0,0.009950248756218905,0.0024751553177442985,0.833894627,0.059257658
Republic of Korea,68,Late-dry,7,Male,1,2008,40,49,1847.0,0.0,0.0,0.833894627,0.457010102
Republic of Korea,68,Late-dry,7,Male,1,2008,50,59,1668.0,0.001199040767386091,0.0008473414018054184,0.833894627,0.457010102
Republic of Korea,68,Late-dry,7,Male,1,2008,60,69,1516.0,0.00395778364116095,0.001612557824495654,0.833894627,0.457010102
Republic of Korea,68,Late-dry,7,Male,1,2008,70,95,1125.0,0.008888888888888889,0.0027983926407389855,0.833894627,0.457010102
Republic of Korea,68,Late-dry,7,Female,2,2008,40,49,2385.0,0.0,0.0,0.833894627,0.059257658
Republic of Korea,68,Late-dry,7,Female,2,2008,50,59,2295.0,0.0,0.0,0.833894627,0.059257658
Republic of Korea,68,Late-dry,7,Female,2,2008,60,69,1908.0,0.0005241090146750524,0.000523971651544748,0.833894627,0.059257658
Republic of Korea,68,Late-dry,7,Female,2,2008,70,95,1608.0,0.004975124378109453,0.0017545910842253689,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Male,1,2008,40,49,1847.0,0.003789929615592853,0.0014297417141926347,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Male,1,2008,50,59,1668.0,0.004796163069544364,0.001691628401361891,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Male,1,2008,60,69,1516.0,0.013192612137203167,0.0029304343246806972,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Male,1,2008,70,95,1125.0,0.014222222222222223,0.003530181061429374,0.833894627,0.457010102
Republic of Korea,68,Late-wet,6,Female,2,2008,40,49,2385.0,0.0,0.0,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Female,2,2008,50,59,2295.0,0.0030501089324618735,0.0011510733397723345,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Female,2,2008,60,69,1908.0,0.0041928721174004195,0.001479293123446915,0.833894627,0.059257658
Republic of Korea,68,Late-wet,6,Female,2,2008,70,95,1608.0,0.009950248756218905,0.0024751553177442985,0.833894627,0.059257658
Republic of Korea,68,Late-dry,7,Male,1,2008,40,49,1847.0,0.0,0.0,0.833894627,0.457010102
Republic of Korea,68,Late-dry,7,Male,1,2008,50,59,1668.0,0.001199040767386091,0.0008473414018054184,0.833894627,0.457010102
Republic of Korea,68,Late-dry,7,Male,1,2008,60,69,1516.0,0.00395778364116095,0.001612557824495654,0.833894627,0.457010102
Republic of Korea,68,Late-dry,7,Male,1,2008,70,95,1125.0,0.008888888888888889,0.0027983926407389855,0.833894627,0.457010102
Republic of Korea,68,Late-dry,7,Female,2,2008,40,49,2385.0,0.0,0.0,0.833894627,0.059257658
Republic of Korea,68,Late-dry,7,Female,2,2008,50,59,2295.0,0.0,0.0,0.833894627,0.059257658
Republic of Korea,68,Late-dry,7,Female,2,2008,60,69,1908.0,0.0005241090146750524,0.000523971651544748,0.833894627,0.059257658
Republic of Korea,68,Late-dry,7,Female,2,2008,70,95,1608.0,0.004975124378109453,0.0017545910842253689,0.833894627,0.059257658
Taiwan (Province of China),8,Early to intermediate,2,Male,1,2010,65,69,103.0,0.4854368932038835,0.04924556220905466,0.827226752,0.398768242
Taiwan (Province of China),8,Early to intermediate,2,Male,1,2010,70,74,96.0,0.4270833333333333,0.05048547230415051,0.827226752,0.398768242
Taiwan (Province of China),8,Early to intermediate,2,Male,1,2010,75,79,78.0,0.38461538461538464,0.05508575954149484,0.827226752,0.398768242
Taiwan (Province of China),8,Early to intermediate,2,Male,1,2010,80,95,88.0,0.42045454545454547,0.052621344686391826,0.827226752,0.398768242
Taiwan (Province of China),8,Early to intermediate,2,Female,2,2010,65,69,86.0,0.3372093023255814,0.05097869923968884,0.827226752,0.059581564
Taiwan (Province of China),8,Early to intermediate,2,Female,2,2010,70,74,84.0,0.35714285714285715,0.052280361050814274,0.827226752,0.059581564
Taiwan (Province of China),8,Early to intermediate,2,Female,2,2010,75,79,60.0,0.4166666666666667,0.06364688465216445,0.827226752,0.059581564
Taiwan (Province of China),8,Early to intermediate,2,Female,2,2010,80,95,78.0,0.3974358974358974,0.055409964491404624,0.827226752,0.059581564
Taiwan (Province of China),8,Late,3,Male,1,2010,65,69,103.0,0.02912621359223301,0.016569323999667214,0.827226752,0.398768242
Taiwan (Province of China),8,Late,3,Male,1,2010,70,74,96.0,0.03125,0.017758049084617,0.827226752,0.398768242
Taiwan (Province of China),8,Late,3,Male,1,2010,75,79,78.0,0.10256410256410256,0.03435200651574788,0.827226752,0.398768242
Taiwan (Province of China),8,Late,3,Male,1,2010,80,95,88.0,0.09090909090909091,0.030645448293783732,0.827226752,0.398768242
Taiwan (Province of China),8,Late,3,Female,2,2010,65,69,86.0,0.046511627906976744,0.022708541671408348,0.827226752,0.059581564
Taiwan (Province of China),8,Late,3,Female,2,2010,70,74,84.0,0.03571428571428571,0.02024809676835146,0.827226752,0.059581564
Taiwan (Province of China),8,Late,3,Female,2,2010,75,79,60.0,0.15,0.046097722286464436,0.827226752,0.059581564
Taiwan (Province of China),8,Late,3,Female,2,2010,80,95,78.0,0.14102564102564102,0.03940867560331134,0.827226752,0.059581564
Taiwan (Province of China),8,Early to intermediate,2,Male,1,2010,65,69,103.0,0.4854368932038835,0.04924556220905466,0.827226752,0.398768242
Taiwan (Province of China),8,Early to intermediate,2,Male,1,2010,70,74,96.0,0.4270833333333333,0.05048547230415051,0.827226752,0.398768242
Taiwan (Province of China),8,Early to intermediate,2,Male,1,2010,75,79,78.0,0.38461538461538464,0.05508575954149484,0.827226752,0.398768242
Taiwan (Province of China),8,Early to intermediate,2,Male,1,2010,80,95,88.0,0.42045454545454547,0.052621344686391826,0.827226752,0.398768242
Taiwan (Province of China),8,Early to intermediate,2,Female,2,2010,65,69,86.0,0.3372093023255814,0.05097869923968884,0.827226752,0.059581564
Taiwan (Province of China),8,Early to intermediate,2,Female,2,2010,70,74,84.0,0.35714285714285715,0.052280361050814274,0.827226752,0.059581564
Taiwan (Province of China),8,Early to intermediate,2,Female,2,2010,75,79,60.0,0.4166666666666667,0.06364688465216445,0.827226752,0.059581564
Taiwan (Province of China),8,Early to intermediate,2,Female,2,2010,80,95,78.0,0.3974358974358974,0.055409964491404624,0.827226752,0.059581564
Taiwan (Province of China),8,Late,3,Male,1,2010,65,69,103.0,0.02912621359223301,0.016569323999667214,0.827226752,0.398768242
Taiwan (Province of China),8,Late,3,Male,1,2010,70,74,96.0,0.03125,0.017758049084617,0.827226752,0.398768242
Taiwan (Province of China),8,Late,3,Male,1,2010,75,79,78.0,0.10256410256410256,0.03435200651574788,0.827226752,0.398768242
Taiwan (Province of China),8,Late,3,Male,1,2010,80,95,88.0,0.09090909090909091,0.030645448293783732,0.827226752,0.398768242
Taiwan (Province of China),8,Late,3,Female,2,2010,65,69,86.0,0.046511627906976744,0.022708541671408348,0.827226752,0.059581564
Taiwan (Province of China),8,Late,3,Female,2,2010,70,74,84.0,0.03571428571428571,0.02024809676835146,0.827226752,0.059581564
Taiwan (Province of China),8,Late,3,Female,2,2010,75,79,60.0,0.15,0.046097722286464436,0.827226752,0.059581564
Taiwan (Province of China),8,Late,3,Female,2,2010,80,95,78.0,0.14102564102564102,0.03940867560331134,0.827226752,0.059581564
Germany,81,Late-dry,7,Both,3,2007,35,44,686.5,0.0,0.0,0.86914044,0.298217818
Germany,81,Late-dry,7,Both,3,2007,45,54,612.0,0.0008169934640522876,0.0011549311623461128,0.86914044,0.298217818
Germany,81,Late-dry,7,Both,3,2007,55,64,454.5,0.0,0.0,0.86914044,0.298217818
Germany,81,Late-dry,7,Both,3,2007,65,74,417.0,0.0035971223021582736,0.0029317508593744218,0.86914044,0.298217818
Germany,81,Late-dry,7,Male,1,2007,35,74,1082.0,0.0009242144177449168,0.0009237872328745129,0.86914044,0.335004351
Germany,81,Late-dry,7,Female,2,2007,35,74,1088.0,0.0009191176470588235,0.0009186951613334176,0.86914044,0.261523961
Germany,81,Late-wet,6,Both,3,2007,35,44,686.5,0.0,0.0,0.86914044,0.298217818
Germany,81,Late-wet,6,Both,3,2007,45,54,612.0,0.0,0.0,0.86914044,0.298217818
Germany,81,Late-wet,6,Both,3,2007,55,64,454.5,0.0,0.0,0.86914044,0.298217818
Germany,81,Late-wet,6,Both,3,2007,65,74,417.0,0.0035971223021582736,0.0029317508593744218,0.86914044,0.298217818
Germany,81,Late-wet,6,Male,1,2007,35,74,1082.0,0.0009242144177449168,0.0009237872328745129,0.86914044,0.335004351
Germany,81,Late-wet,6,Female,2,2007,35,74,1088.0,0.0009191176470588235,0.0009186951613334176,0.86914044,0.261523961
Germany,81,Late-dry,7,Both,3,2007,35,44,686.5,0.0,0.0,0.86914044,0.298217818
Germany,81,Late-dry,7,Both,3,2007,45,54,612.0,0.0008169934640522876,0.0011549311623461128,0.86914044,0.298217818
Germany,81,Late-dry,7,Both,3,2007,55,64,454.5,0.0,0.0,0.86914044,0.298217818
Germany,81,Late-dry,7,Both,3,2007,65,74,417.0,0.0035971223021582736,0.0029317508593744218,0.86914044,0.298217818
Germany,81,Late-dry,7,Male,1,2007,35,74,1082.0,0.0009242144177449168,0.0009237872328745129,0.86914044,0.335004351
Germany,81,Late-dry,7,Female,2,2007,35,74,1088.0,0.0009191176470588235,0.0009186951613334176,0.86914044,0.261523961
Germany,81,Late-wet,6,Both,3,2007,35,44,686.5,0.0,0.0,0.86914044,0.298217818
Germany,81,Late-wet,6,Both,3,2007,45,54,612.0,0.0,0.0,0.86914044,0.298217818
Germany,81,Late-wet,6,Both,3,2007,55,64,454.5,0.0,0.0,0.86914044,0.298217818
Germany,81,Late-wet,6,Both,3,2007,65,74,417.0,0.0035971223021582736,0.0029317508593744218,0.86914044,0.298217818
Germany,81,Late-wet,6,Male,1,2007,35,74,1082.0,0.0009242144177449168,0.0009237872328745129,0.86914044,0.335004351
Germany,81,Late-wet,6,Female,2,2007,35,74,1088.0,0.0009191176470588235,0.0009186951613334176,0.86914044,0.261523961
China,6,Early to intermediate,2,Male,1,2012,50,59,297.0,0.10437710437710437,0.017741363380791162,0.657144292,0.503715159
China,6,Early to intermediate,2,Male,1,2012,60,69,321.0,0.17445482866043613,0.021181631187020794,0.657144292,0.503715159
China,6,Early to intermediate,2,Male,1,2012,70,79,159.0,0.1949685534591195,0.03141883990159607,0.657144292,0.503715159
China,6,Early to intermediate,2,Male,1,2012,80,95,100.0,0.33,0.04702127178203499,0.657144292,0.503715159
China,6,Early to intermediate,2,Female,2,2012,50,59,460.0,0.08695652173913043,0.01313765622222613,0.657144292,0.037955941
China,6,Early to intermediate,2,Female,2,2012,60,69,351.0,0.09401709401709402,0.015577933846744463,0.657144292,0.037955941
China,6,Early to intermediate,2,Female,2,2012,70,79,196.0,0.2193877551020408,0.029559415090223997,0.657144292,0.037955941
China,6,Early to intermediate,2,Female,2,2012,80,95,121.0,0.2396694214876033,0.03880742770892549,0.657144292,0.037955941
China,6,Late,3,Male,1,2012,50,59,148.5,0.003367003367003367,0.004753638801389287,0.657144292,0.503715159
China,6,Late,3,Male,1,2012,60,69,160.5,0.009345794392523364,0.0075950674761290655,0.657144292,0.503715159
China,6,Late,3,Male,1,2012,70,79,79.5,0.03773584905660377,0.021371777885088834,0.657144292,0.503715159
China,6,Late,3,Male,1,2012,80,95,50.0,0.06,0.03358571124749333,0.657144292,0.503715159
China,6,Late,3,Female,2,2012,50,59,230.0,0.002173913043478261,0.003071033776913945,0.657144292,0.037955941
China,6,Late,3,Female,2,2012,60,69,175.5,0.005698005698005698,0.005681748872584736,0.657144292,0.037955941
China,6,Late,3,Female,2,2012,70,79,98.0,0.01020408163265306,0.010151886499405334,0.657144292,0.037955941
China,6,Late,3,Female,2,2012,80,95,60.5,0.01652892561983471,0.016391753741000322,0.657144292,0.037955941
China,6,Late-wet,6,Both,3,2012,50,95,1002.5,0.004488778054862843,0.002111275731259069,0.657144292,0.273047781
China,6,Late-dry,7,Both,3,2012,50,95,1002.5,0.006982543640897756,0.0026299232848109345,0.657144292,0.273047781
China,6,Early to intermediate,2,Male,1,2012,50,59,297.0,0.10437710437710437,0.017741363380791162,0.657144292,0.503715159
China,6,Early to intermediate,2,Male,1,2012,60,69,321.0,0.17445482866043613,0.021181631187020794,0.657144292,0.503715159
China,6,Early to intermediate,2,Male,1,2012,70,79,159.0,0.1949685534591195,0.03141883990159607,0.657144292,0.503715159
China,6,Early to intermediate,2,Male,1,2012,80,95,100.0,0.33,0.04702127178203499,0.657144292,0.503715159
China,6,Early to intermediate,2,Female,2,2012,50,59,460.0,0.08695652173913043,0.01313765622222613,0.657144292,0.037955941
China,6,Early to intermediate,2,Female,2,2012,60,69,351.0,0.09401709401709402,0.015577933846744463,0.657144292,0.037955941
China,6,Early to intermediate,2,Female,2,2012,70,79,196.0,0.2193877551020408,0.029559415090223997,0.657144292,0.037955941
China,6,Early to intermediate,2,Female,2,2012,80,95,121.0,0.2396694214876033,0.03880742770892549,0.657144292,0.037955941
China,6,Late,3,Male,1,2012,50,59,148.5,0.003367003367003367,0.004753638801389287,0.657144292,0.503715159
China,6,Late,3,Male,1,2012,60,69,160.5,0.009345794392523364,0.0075950674761290655,0.657144292,0.503715159
China,6,Late,3,Male,1,2012,70,79,79.5,0.03773584905660377,0.021371777885088834,0.657144292,0.503715159
China,6,Late,3,Male,1,2012,80,95,50.0,0.06,0.03358571124749333,0.657144292,0.503715159
China,6,Late,3,Female,2,2012,50,59,230.0,0.002173913043478261,0.003071033776913945,0.657144292,0.037955941
China,6,Late,3,Female,2,2012,60,69,175.5,0.005698005698005698,0.005681748872584736,0.657144292,0.037955941
China,6,Late,3,Female,2,2012,70,79,98.0,0.01020408163265306,0.010151886499405334,0.657144292,0.037955941
China,6,Late,3,Female,2,2012,80,95,60.5,0.01652892561983471,0.016391753741000322,0.657144292,0.037955941
China,6,Late-wet,6,Both,3,2012,50,95,1002.5,0.004488778054862843,0.002111275731259069,0.657144292,0.273047781
China,6,Late-dry,7,Both,3,2012,50,95,1002.5,0.006982543640897756,0.0026299232848109345,0.657144292,0.273047781
Ireland,84,Intermediate,5,Male,1,2009,50,64,1365.0,0.02490842490842491,0.004218222745818187,0.823929666,0.272176715
Ireland,84,Intermediate,5,Male,1,2009,65,74,603.0,0.04809286898839138,0.008713225964087875,0.823929666,0.272176715
Ireland,84,Intermediate,5,Male,1,2009,75,95,189.0,0.07407407407407407,0.019049796291616284,0.823929666,0.272176715
Ireland,84,Intermediate,5,Female,2,2009,50,64,1735.0,0.019020172910662825,0.0032793481756478184,0.823929666,0.279398523
Ireland,84,Intermediate,5,Female,2,2009,65,74,646.0,0.043343653250773995,0.00801169626539816,0.823929666,0.279398523
Ireland,84,Intermediate,5,Female,2,2009,75,95,209.0,0.09090909090909091,0.019885392693627595,0.823929666,0.279398523
Ireland,84,Late-dry,7,Male,1,2009,50,64,1365.0,0.0,0.0,0.823929666,0.272176715
Ireland,84,Late-dry,7,Male,1,2009,65,74,603.0,0.003316749585406302,0.0023414035129818316,0.823929666,0.272176715
Ireland,84,Late-dry,7,Male,1,2009,75,95,189.0,0.015873015873015872,0.009091266592425656,0.823929666,0.272176715
Ireland,84,Late-dry,7,Female,2,2009,50,64,1735.0,0.0005763688760806917,0.0005762027515993391,0.823929666,0.279398523
Ireland,84,Late-dry,7,Female,2,2009,65,74,646.0,0.0015479876160990713,0.0015467890192363493,0.823929666,0.279398523
Ireland,84,Late-dry,7,Female,2,2009,75,95,209.0,0.009569377990430622,0.006734118298622437,0.823929666,0.279398523
Ireland,84,Late-wet,6,Male,1,2009,50,64,1365.0,0.0007326007326007326,0.0007323323315173149,0.823929666,0.272176715
Ireland,84,Late-wet,6,Male,1,2009,65,74,603.0,0.001658374792703151,0.0016569991186441608,0.823929666,0.272176715
Ireland,84,Late-wet,6,Male,1,2009,75,95,189.0,0.010582010582010581,0.007442915609676502,0.823929666,0.272176715
Ireland,84,Late-wet,6,Female,2,2009,50,64,1735.0,0.0011527377521613833,0.0008146387427403383,0.823929666,0.279398523
Ireland,84,Late-wet,6,Female,2,2009,65,74,646.0,0.0015479876160990713,0.0015467890192363493,0.823929666,0.279398523
