original_row_id,location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,Patients with AMD,split_stage,x_lpa,x_sdi,x_sev
161,India,163,Late,3,Both,3,2005,75,79,339,0.0324483775811209,0.00962351476852,Asian ancestry,4.96958732994429,Late-wet,14.3324627927011,0.425913062,31.66797298270027
162,India,163,Late,3,Both,3,2005,80,95,197,0.0253807106598984,0.0112056299723687,Asian ancestry,2.007189701947873,Late-wet,14.3324627927011,0.425913062,31.66797298270027
169,India,163,Late,3,Both,3,2011,30,40,1646,0.0,0.0,Asian ancestry,0.01,Late-wet,14.277594982105809,0.476832909,27.35408073075087
170,India,163,Late,3,Both,3,2011,41,50,1148,0.0,0.0,Asian ancestry,0.01,Late-wet,14.277594982105809,0.476832909,27.35408073075087
171,India,163,Late,3,Both,3,2011,51,60,865,0.0,0.0,Asian ancestry,0.01,Late-wet,14.277594982105809,0.476832909,27.35408073075087
172,India,163,Late,3,Both,3,2011,61,70,702,0.0056980056980056,0.0028408744362923,Asian ancestry,1.8442968468227017,Late-wet,14.277594982105809,0.476832909,27.35408073075087
173,India,163,Late,3,Both,3,2011,71,80,156,0.0192307692307692,0.0109956129787858,Asian ancestry,1.357192225897942,Late-wet,14.277594982105809,0.476832909,27.35408073075087
174,India,163,Late,3,Both,3,2011,81,100,25,0.0,0.0,Asian ancestry,0.01,Late-wet,14.277594982105809,0.476832909,27.35408073075087
209,Thailand,18,Late,3,Both,3,2006,50,59,4887,0.0010231225700838,0.0004573201962263,Asian ancestry,2.215143847709032,Late-wet,11.81743254026047,0.610356678,28.98530766959453
210,Thailand,18,Late,3,Both,3,2006,60,69,3502,0.0022844089091947,0.0008067374744567,Asian ancestry,3.703695062317751,Late-wet,11.81743254026047,0.610356678,28.98530766959453
211,Thailand,18,Late,3,Both,3,2006,70,79,2034,0.0039331366764995,0.0013878364549736,Asian ancestry,3.6228933714063,Late-wet,11.81743254026047,0.610356678,28.98530766959453
212,Thailand,18,Late,3,Both,3,2006,80,95,465,0.0129032258064516,0.005233624244412,Asian ancestry,2.408627642337448,Late-wet,11.81743254026047,0.610356678,28.98530766959453
224,Singapore,69,Late,3,Both,3,2005,40,99,3172,0.0025220680958385,0.0008905605706517,Asian ancestry,3.339070032929114,Late-wet,23.54156314632148,0.796455751,23.082253448996426
252,Japan,67,Late,3,Both,3,2008,50,59,1830,0.0027322404371584,0.0012202246723501,Asian ancestry,2.215143847709032,Late-wet,39.91874210940812,0.840301217,30.284791876787544
253,Japan,67,Late,3,Both,3,2008,60,69,2842,0.0052779732582688,0.0013591657540538,Asian ancestry,6.944428241845783,Late-wet,39.91874210940812,0.840301217,30.284791876787544
254,Japan,67,Late,3,Both,3,2008,70,74,923,0.0097508125677139,0.0032343856466658,Asian ancestry,4.088369774644395,Late-wet,39.91874210940812,0.840301217,30.284791876787544
255,India,163,Late,3,Both,3,2009,45,49,378,0.0,0.0,Asian ancestry,0.01,Late-wet,14.293387866913148,0.457672332,28.71197815737715
256,India,163,Late,3,Both,3,2009,50,54,562,0.0017793594306049,0.0017777756657779,Asian ancestry,0.4178472427606208,Late-wet,14.293387866913148,0.457672332,28.71197815737715
257,India,163,Late,3,Both,3,2009,55,59,846,0.0023640661938534,0.0016696701252902,Asian ancestry,0.9252482907861744,Late-wet,14.293387866913148,0.457672332,28.71197815737715
258,India,163,Late,3,Both,3,2009,60,64,652,0.0,0.0,Asian ancestry,0.01,Late-wet,14.293387866913148,0.457672332,28.71197815737715
259,India,163,Late,3,Both,3,2009,65,69,707,0.0028288543140028,0.0019974707831109,Asian ancestry,0.9176793909429556,Late-wet,14.293387866913148,0.457672332,28.71197815737715
260,India,163,Late,3,Both,3,2009,70,74,224,0.0133928571428571,0.0076804158766004,Asian ancestry,1.362789924881465,Late-wet,14.293387866913148,0.457672332,28.71197815737715
261,India,163,Late,3,Both,3,2009,75,95,180,0.0333333333333333,0.0133795495319914,Asian ancestry,2.453133559659583,Late-wet,14.293387866913148,0.457672332,28.71197815737715
286,Taiwan (Province of China),8,Late,3,Male,1,2010,65,69,103,0.029126213592233,0.0165693239996672,Asian ancestry,1.4364227406129473,Late-wet,25.973208968601508,0.827226752,42.13881925978919
287,Taiwan (Province of China),8,Late,3,Male,1,2010,70,74,96,0.03125,0.017758049084617,Asian ancestry,1.42272108426183,Late-wet,25.973208968601508,0.827226752,42.13881925978919
288,Taiwan (Province of China),8,Late,3,Male,1,2010,75,79,78,0.1025641025641025,0.0343520065157478,Asian ancestry,3.774089300714951,Late-wet,25.973208968601508,0.827226752,42.13881925978919
289,Taiwan (Province of China),8,Late,3,Male,1,2010,80,95,88,0.0909090909090909,0.0306454482937837,Asian ancestry,3.365731087307452,Late-wet,25.973208968601508,0.827226752,42.13881925978919
290,Taiwan (Province of China),8,Late,3,Female,2,2010,65,69,86,0.0465116279069767,0.0227085416714083,Asian ancestry,1.748545146205168,Late-wet,34.34568339124513,0.827226752,24.1809445166813
291,Taiwan (Province of China),8,Late,3,Female,2,2010,70,74,84,0.0357142857142857,0.0202480967683514,Asian ancestry,1.2977669886683134,Late-wet,34.34568339124513,0.827226752,24.1809445166813
292,Taiwan (Province of China),8,Late,3,Female,2,2010,75,79,60,0.15,0.0460977222864644,Asian ancestry,3.871113466645596,Late-wet,34.34568339124513,0.827226752,24.1809445166813
293,Taiwan (Province of China),8,Late,3,Female,2,2010,80,95,78,0.141025641025641,0.0394086756033113,Asian ancestry,4.187121696926209,Late-wet,34.34568339124513,0.827226752,24.1809445166813
302,China,6,Late,3,Male,1,2012,50,59,297,0.0033670033670033,0.0033613302317738,Asian ancestry,0.4626647109457849,Late-wet,12.7951447347516,0.657144292,50.57944299494015
303,China,6,Late,3,Male,1,2012,60,69,321,0.0093457943925233,0.0053705237159402,Asian ancestry,1.448755141029699,Late-wet,12.7951447347516,0.657144292,50.57944299494015
304,China,6,Late,3,Male,1,2012,70,79,159,0.0377358490566037,0.015112129068559,Asian ancestry,2.8370448050891754,Late-wet,12.7951447347516,0.657144292,50.57944299494015
305,China,6,Late,3,Male,1,2012,80,95,100,0.06,0.0237486841740758,Asian ancestry,2.524298315480589,Late-wet,12.7951447347516,0.657144292,50.57944299494015
306,China,6,Late,3,Female,2,2012,50,59,460,0.0021739130434782,0.0021715488089087,Asian ancestry,0.4216373704913055,Late-wet,21.93204370752299,0.657144292,31.7827093422026
307,China,6,Late,3,Female,2,2012,60,69,351,0.0056980056980056,0.0040176031568036,Asian ancestry,0.8824709996980831,Late-wet,21.93204370752299,0.657144292,31.7827093422026
308,China,6,Late,3,Female,2,2012,70,79,196,0.010204081632653,0.0071784677855656,Asian ancestry,0.8623940525474098,Late-wet,21.93204370752299,0.657144292,31.7827093422026
309,China,6,Late,3,Female,2,2012,80,95,121,0.0165289256198347,0.0115907202258012,Asian ancestry,0.7612948539865834,Late-wet,21.93204370752299,0.657144292,31.7827093422026
316,Japan,67,Late,3,Male,1,2010,60,69,74,0.0,0.0,Asian ancestry,0.01,Late-wet,34.610428227183995,0.844361811,36.82829931398472
317,Japan,67,Late,3,Male,1,2010,70,79,182,0.0109890109890109,0.0077275917187664,Asian ancestry,0.9456816016963918,Late-wet,34.610428227183995,0.844361811,36.82829931398472
318,Japan,67,Late,3,Male,1,2010,80,89,32,0.0,0.0,Asian ancestry,0.01,Late-wet,34.610428227183995,0.844361811,36.82829931398472
319,Japan,67,Late,3,Female,2,2010,60,69,61,0.0,0.0,Asian ancestry,0.01,Late-wet,45.39442739891856,0.844361811,20.47164574265571
320,Japan,67,Late,3,Female,2,2010,70,79,100,0.0,0.0,Asian ancestry,0.01,Late-wet,45.39442739891856,0.844361811,20.47164574265571
321,Japan,67,Late,3,Female,2,2010,80,89,31,0.032258064516129,0.0317335081830945,Asian ancestry,0.3925700753593747,Late-wet,45.39442739891856,0.844361811,20.47164574265571
352,India,163,Late,3,Both,3,2009,60,95,4791,0.0194113963681903,0.0019932360083172,Asian ancestry,38.92266788384965,Late-wet,14.293387866913148,0.457672332,28.71197815737715
377,China,6,Late,3,Male,1,2014,50,59,615,0.0048780487804878,0.002809465250331,Asian ancestry,1.3879941328373546,Late-wet,13.31726615644089,0.668640847,50.43202946232834
378,China,6,Late,3,Female,2,2014,50,59,883,0.0045300113250283,0.0022598695886424,Asian ancestry,1.6865494819652225,Late-wet,22.61022529183845,0.668640847,30.99924226742662
379,China,6,Late,3,Male,1,2014,60,69,919,0.0108813928182807,0.0034222259058736,Asian ancestry,4.829183803432331,Late-wet,13.31726615644089,0.668640847,50.43202946232834
380,China,6,Late,3,Female,2,2014,60,69,751,0.0039946737683089,0.0023017148559326,Asian ancestry,1.3237064995471246,Late-wet,22.61022529183845,0.668640847,30.99924226742662
381,China,6,Late,3,Male,1,2014,70,95,864,0.0173611111111111,0.0044435376156595,Asian ancestry,6.4945328979223085,Late-wet,13.31726615644089,0.668640847,50.43202946232834
382,China,6,Late,3,Female,2,2014,70,95,849,0.0082449941107184,0.0031034412646221,Asian ancestry,2.74718315222508,Late-wet,22.61022529183845,0.668640847,30.99924226742662
390,United States of America,102,Late,3,Both,3,2010,50,95,4172,0.0033557046979865,0.0008953437589999,Asian ancestry,5.872979831239692,Late-wet,22.22428187762928,0.825884658,28.241484520545068
399,China,6,Late,3,Both,3,2015,50,59,694,0.0,0.0,Asian ancestry,0.01,Late-wet,18.2466285271056,0.671940111,40.55827307029203
400,China,6,Late,3,Both,3,2015,60,69,697,0.0086083213773314,0.0034991735405452,Asian ancestry,2.777771296738313,Late-wet,18.2466285271056,0.671940111,40.55827307029203
401,China,6,Late,3,Both,3,2015,70,79,585,0.017094017094017,0.0053592019551336,Asian ancestry,4.528616714257876,Late-wet,18.2466285271056,0.671940111,40.55827307029203
402,China,6,Late,3,Both,3,2015,80,95,256,0.0390625,0.0121089812183957,Asian ancestry,4.014379403895746,Late-wet,18.2466285271056,0.671940111,40.55827307029203
403,Japan,67,Late,3,Both,3,2005,50,95,3068,0.0013037809647979,0.0006514653825934,Asian ancestry,1.677994237497055,Late-wet,39.39807813987956,0.834288685,33.22949948790093
412,Japan,67,Late,3,Male,1,2012,35,49,160,0.0,0.0,Asian ancestry,0.01,Late-wet,34.9267763318733,0.849061489,35.10871488903572
413,Japan,67,Late,3,Male,1,2012,50,59,385,0.0,0.0,Asian ancestry,0.01,Late-wet,34.9267763318733,0.849061489,35.10871488903572
414,Japan,67,Late,3,Male,1,2012,60,69,955,0.0010471204188481,0.0010465720446713,Asian ancestry,0.4829183803432331,Late-wet,34.9267763318733,0.849061489,35.10871488903572
415,Japan,67,Late,3,Male,1,2012,70,74,315,0.0031746031746031,0.0031695601163362,Asian ancestry,0.47424036142061,Late-wet,34.9267763318733,0.849061489,35.10871488903572
416,Japan,67,Late,3,Female,2,2012,35,49,150,0.0,0.0,Asian ancestry,0.01,Late-wet,45.57256181827826,0.849061489,18.9433835467472
417,Japan,67,Late,3,Female,2,2012,50,59,409,0.0,0.0,Asian ancestry,0.01,Late-wet,45.57256181827826,0.849061489,18.9433835467472
418,Japan,67,Late,3,Female,2,2012,60,69,1217,0.0,0.0,Asian ancestry,0.01,Late-wet,45.57256181827826,0.849061489,18.9433835467472
419,Japan,67,Late,3,Female,2,2012,70,74,397,0.0,0.0,Asian ancestry,0.01,Late-wet,45.57256181827826,0.849061489,18.9433835467472
427,Iran (Islamic Republic of),142,Late,3,Both,3,2014,50,59,998,0.0050100200400801,0.0022349294302941,Asian ancestry,2.215143847709032,Late-wet,24.60454854847104,0.657961511,24.89451896682763
428,Iran (Islamic Republic of),142,Late,3,Both,3,2014,60,69,787,0.0038119440914866,0.0021966282275746,Asian ancestry,1.3888856483691563,Late-wet,24.60454854847104,0.657961511,24.89451896682763
429,Iran (Islamic Republic of),142,Late,3,Both,3,2014,70,79,378,0.0079365079365079,0.0045639256570261,Asian ancestry,1.3585850142773626,Late-wet,24.60454854847104,0.657961511,24.89451896682763
430,Iran (Islamic Republic of),142,Late,3,Both,3,2014,80,94,112,0.0267857142857142,0.0152562164718184,Asian ancestry,1.2043138211687237,Late-wet,24.60454854847104,0.657961511,24.89451896682763
