original_row_id,location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,Patients with AMD,split_stage,x_lpa,x_sdi,x_sev
306,China,6,Late,3,Female,2,2012,50,59,460,0.0021739130434782,0.0021715488089087,Asian ancestry,0.5783626295086944,Late-dry,21.93204370752299,0.657144292,31.7827093422026
307,China,6,Late,3,Female,2,2012,60,69,351,0.0056980056980056,0.0040176031568036,Asian ancestry,1.117529000301917,Late-dry,21.93204370752299,0.657144292,31.7827093422026
308,China,6,Late,3,Female,2,2012,70,79,196,0.010204081632653,0.0071784677855656,Asian ancestry,1.13760594745259,Late-dry,21.93204370752299,0.657144292,31.7827093422026
309,China,6,Late,3,Female,2,2012,80,95,121,0.0165289256198347,0.0115907202258012,Asian ancestry,1.2387051460134166,Late-dry,21.93204370752299,0.657144292,31.7827093422026
316,Japan,67,Late,3,Male,1,2010,60,69,74,0.0,0.0,Asian ancestry,0.01,Late-dry,34.610428227183995,0.844361811,36.82829931398472
317,Japan,67,Late,3,Male,1,2010,70,79,182,0.0109890109890109,0.0077275917187664,Asian ancestry,1.0543183983036082,Late-dry,34.610428227183995,0.844361811,36.82829931398472
318,Japan,67,Late,3,Male,1,2010,80,89,32,0.0,0.0,Asian ancestry,0.01,Late-dry,34.610428227183995,0.844361811,36.82829931398472
319,Japan,67,Late,3,Female,2,2010,60,69,61,0.0,0.0,Asian ancestry,0.01,Late-dry,45.39442739891856,0.844361811,20.47164574265571
320,Japan,67,Late,3,Female,2,2010,70,79,100,0.0,0.0,Asian ancestry,0.01,Late-dry,45.39442739891856,0.844361811,20.47164574265571
321,Japan,67,Late,3,Female,2,2010,80,89,31,0.032258064516129,0.0317335081830945,Asian ancestry,0.6074299246406253,Late-dry,45.39442739891856,0.844361811,20.47164574265571
352,India,163,Late,3,Both,3,2009,60,95,4791,0.0194113963681903,0.0019932360083172,Asian ancestry,54.07733211615035,Late-dry,14.293387866913148,0.457672332,28.71197815737715
377,China,6,Late,3,Male,1,2014,50,59,615,0.0048780487804878,0.002809465250331,Asian ancestry,1.6120058671626454,Late-dry,13.31726615644089,0.668640847,50.43202946232834
378,China,6,Late,3,Female,2,2014,50,59,883,0.0045300113250283,0.0022598695886424,Asian ancestry,2.3134505180347777,Late-dry,22.61022529183845,0.668640847,30.99924226742662
379,China,6,Late,3,Male,1,2014,60,69,919,0.0108813928182807,0.0034222259058736,Asian ancestry,5.170816196567669,Late-dry,13.31726615644089,0.668640847,50.43202946232834
380,China,6,Late,3,Female,2,2014,60,69,751,0.0039946737683089,0.0023017148559326,Asian ancestry,1.6762935004528754,Late-dry,22.61022529183845,0.668640847,30.99924226742662
381,China,6,Late,3,Male,1,2014,70,95,864,0.0173611111111111,0.0044435376156595,Asian ancestry,8.505467102077692,Late-dry,13.31726615644089,0.668640847,50.43202946232834
382,China,6,Late,3,Female,2,2014,70,95,849,0.0082449941107184,0.0031034412646221,Asian ancestry,4.25281684777492,Late-dry,22.61022529183845,0.668640847,30.99924226742662
390,United States of America,102,Late,3,Both,3,2010,50,95,4172,0.0033557046979865,0.0008953437589999,Asian ancestry,8.127020168760307,Late-dry,22.22428187762928,0.825884658,28.241484520545068
399,China,6,Late,3,Both,3,2015,50,59,694,0.0,0.0,Asian ancestry,0.01,Late-dry,18.2466285271056,0.671940111,40.55827307029203
400,China,6,Late,3,Both,3,2015,60,69,697,0.0086083213773314,0.0034991735405452,Asian ancestry,3.222228703261687,Late-dry,18.2466285271056,0.671940111,40.55827307029203
401,China,6,Late,3,Both,3,2015,70,79,585,0.017094017094017,0.0053592019551336,Asian ancestry,5.471383285742126,Late-dry,18.2466285271056,0.671940111,40.55827307029203
402,China,6,Late,3,Both,3,2015,80,95,256,0.0390625,0.0121089812183957,Asian ancestry,5.985620596104254,Late-dry,18.2466285271056,0.671940111,40.55827307029203
403,Japan,67,Late,3,Both,3,2005,50,95,3068,0.0013037809647979,0.0006514653825934,Asian ancestry,2.322005762502945,Late-dry,39.39807813987956,0.834288685,33.22949948790093
412,Japan,67,Late,3,Male,1,2012,35,49,160,0.0,0.0,Asian ancestry,0.01,Late-dry,34.9267763318733,0.849061489,35.10871488903572
413,Japan,67,Late,3,Male,1,2012,50,59,385,0.0,0.0,Asian ancestry,0.01,Late-dry,34.9267763318733,0.849061489,35.10871488903572
414,Japan,67,Late,3,Male,1,2012,60,69,955,0.0010471204188481,0.0010465720446713,Asian ancestry,0.5170816196567669,Late-dry,34.9267763318733,0.849061489,35.10871488903572
415,Japan,67,Late,3,Male,1,2012,70,74,315,0.0031746031746031,0.0031695601163362,Asian ancestry,0.52575963857939,Late-dry,34.9267763318733,0.849061489,35.10871488903572
416,Japan,67,Late,3,Female,2,2012,35,49,150,0.0,0.0,Asian ancestry,0.01,Late-dry,45.57256181827826,0.849061489,18.9433835467472
417,Japan,67,Late,3,Female,2,2012,50,59,409,0.0,0.0,Asian ancestry,0.01,Late-dry,45.57256181827826,0.849061489,18.9433835467472
418,Japan,67,Late,3,Female,2,2012,60,69,1217,0.0,0.0,Asian ancestry,0.01,Late-dry,45.57256181827826,0.849061489,18.9433835467472
419,Japan,67,Late,3,Female,2,2012,70,74,397,0.0,0.0,Asian ancestry,0.01,Late-dry,45.57256181827826,0.849061489,18.9433835467472
427,Iran (Islamic Republic of),142,Late,3,Both,3,2014,50,59,998,0.0050100200400801,0.0022349294302941,Asian ancestry,2.7848561522909687,Late-dry,24.60454854847104,0.657961511,24.89451896682763
428,Iran (Islamic Republic of),142,Late,3,Both,3,2014,60,69,787,0.0038119440914866,0.0021966282275746,Asian ancestry,1.6111143516308437,Late-dry,24.60454854847104,0.657961511,24.89451896682763
429,Iran (Islamic Republic of),142,Late,3,Both,3,2014,70,79,378,0.0079365079365079,0.0045639256570261,Asian ancestry,1.6414149857226374,Late-dry,24.60454854847104,0.657961511,24.89451896682763
430,Iran (Islamic Republic of),142,Late,3,Both,3,2014,80,94,112,0.0267857142857142,0.0152562164718184,Asian ancestry,1.7956861788312763,Late-dry,24.60454854847104,0.657961511,24.89451896682763
