original_row_id,location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,Patients with AMD,split_stage,x_lpa,x_sdi,x_sev
300,China,6,Early to intermediate,2,Female,2,2012,70,79,196,0.2193877551020408,0.0295594150902239,Asian ancestry,26.637841964225707,Early,21.93204370752299,0.657144292,31.7827093422026
301,China,6,Early to intermediate,2,Female,2,2012,80,95,121,0.2396694214876033,0.0388074277089254,Asian ancestry,17.3152317273829,Early,21.93204370752299,0.657144292,31.7827093422026
348,India,163,Early to intermediate,2,Both,3,2009,60,64,2263,0.1802916482545294,0.0080811879501108,Asian ancestry,269.7976600405122,Early,14.293387866913148,0.457672332,28.71197815737715
349,India,163,Early to intermediate,2,Both,3,2009,65,69,1192,0.1837248322147651,0.0112166739140133,Asian ancestry,139.2204470358744,Early,14.293387866913148,0.457672332,28.71197815737715
350,India,163,Early to intermediate,2,Both,3,2009,70,74,789,0.1926489226869455,0.0140402876449878,Asian ancestry,93.34757117389722,Early,14.293387866913148,0.457672332,28.71197815737715
351,India,163,Early to intermediate,2,Both,3,2009,75,95,307,0.3745928338762215,0.0276243438576581,Asian ancestry,67.23854522623212,Early,14.293387866913148,0.457672332,28.71197815737715
362,India,163,Early to intermediate,2,Both,3,2009,60,95,4772,0.1871332774518021,0.0056459232063536,Asian ancestry,538.0941541561682,Early,14.293387866913148,0.457672332,28.71197815737715
383,Japan,67,Early to intermediate,2,Male,1,2007,50,95,1158,0.0414507772020725,0.0058575940311439,Asian ancestry,28.356187765955983,Early,34.00394278855204,0.83829416,39.77823107114854
386,Japan,67,Early to intermediate,2,Female,2,2007,50,95,1505,0.0531561461794019,0.0057829265431807,Asian ancestry,49.63792567941224,Early,45.03614464687483,0.83829416,23.18462986558044
420,China,6,Early to intermediate,2,Both,3,2017,50,95,1202,0.0399334442595673,0.0056476376084771,Asian ancestry,29.064285835741146,Early,19.02720801865242,0.684619661,39.63319644668382
423,Iran (Islamic Republic of),142,Early to intermediate,2,Both,3,2014,50,59,998,0.1062124248496994,0.0097530297259321,Asian ancestry,66.17656893478097,Early,24.60454854847104,0.657961511,24.89451896682763
424,Iran (Islamic Republic of),142,Early to intermediate,2,Both,3,2014,60,69,787,0.1435832274459974,0.0124999153360379,Asian ancestry,73.2156760078506,Early,24.60454854847104,0.657961511,24.89451896682763
425,Iran (Islamic Republic of),142,Early to intermediate,2,Both,3,2014,70,79,378,0.1666666666666666,0.0191684877595098,Asian ancestry,38.08668882426316,Early,24.60454854847104,0.657961511,24.89451896682763
426,Iran (Islamic Republic of),142,Early to intermediate,2,Both,3,2014,80,94,112,0.1785714285714285,0.0361894412222222,Asian ancestry,11.635187912363984,Early,24.60454854847104,0.657961511,24.89451896682763
