original_row_id,location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,Patients with AMD,split_stage,x_lpa,x_sdi,x_sev,data_type,upper_ci,lower_ci
372,China,6,Late-dry,7,Both,3,2001,75,95,180,0.0,0.0,NR,0.0,Late-dry,14.31813828565601,0.553680374,44.28757119711542,p,,
407,Denmark,78,Late-dry,7,Male,1,2002,60,69,184,0.0054347826086956,0.0054199940571782,NR,1.0,Late-dry,14.52698315302298,0.847086357,42.36192790891889,p,,
408,Denmark,78,Late-dry,7,Female,2,2002,60,69,233,0.0085836909871244,0.0060434802369235,NR,2.0,Late-dry,25.18846063129962,0.847086357,38.12127948002223,p,,
409,Denmark,78,Late-dry,7,Male,1,2002,70,79,82,0.0365853658536585,0.0207325821280243,NR,3.0,Late-dry,14.52698315302298,0.847086357,42.36192790891889,p,,
410,Denmark,78,Late-dry,7,Female,2,2002,70,79,121,0.0330578512396694,0.0162534242319939,NR,4.0,Late-dry,25.18846063129962,0.847086357,38.12127948002223,p,,
411,Denmark,78,Late-dry,7,Male,1,2002,80,95,11,0.0909090909090909,0.0866784172041447,NR,1.0,Late-dry,14.52698315302298,0.847086357,42.36192790891889,p,,
412,Denmark,78,Late-dry,7,Female,2,2002,80,95,29,0.1379310344827586,0.0640328752334661,NR,4.0,Late-dry,25.18846063129962,0.847086357,38.12127948002223,p,,
415,Brazil,135,Late-dry,7,Both,3,2002,60,95,478,0.00418410041841,0.0029524097391772,NR,2.0,Late-dry,21.90408330754095,0.552776035,35.87637986963295,p,,
467,Republic of Korea,68,Late-dry,7,Both,3,2006,50,92,10551,0.0009477774618519,0.0002995714848995,NR,10.0,Late-dry,22.91578855416849,0.82417982,35.15203003888498,p,,
470,Italy,86,Late-dry,7,Both,3,2004,65,95,210,0.0380952380952381,0.0132096629367807,NR,8.0,Late-dry,28.98410895730386,0.762787749,33.09223704846403,p,,
495,United States of America,102,Late-dry,7,Both,3,2005,40,59,2815,0.0,0.0,NR,0.0,Late-dry,20.60571167468248,0.80603308,31.26432249591815,p,,
496,United States of America,102,Late-dry,7,Both,3,2005,60,95,2667,0.0138732658417697,0.0022648748682816,NR,37.0,Late-dry,20.60571167468248,0.80603308,31.26432249591815,p,,
501,Spain,92,Late-dry,7,Both,3,2011,65,69,472,0.0021186440677966,0.0021163985514605,NR,1.0,Late-dry,22.30836650918403,0.74209645,39.438788651686416,p,,
502,Spain,92,Late-dry,7,Both,3,2011,70,74,506,0.0039525691699604,0.0027893594993891,NR,2.0,Late-dry,22.30836650918403,0.74209645,39.438788651686416,p,,
503,Spain,92,Late-dry,7,Both,3,2011,75,79,605,0.0181818181818181,0.0054319592479851,NR,11.0,Late-dry,22.30836650918403,0.74209645,39.438788651686416,p,,
504,Spain,92,Late-dry,7,Both,3,2011,80,95,549,0.0400728597449908,0.0083706297252897,NR,22.0,Late-dry,22.30836650918403,0.74209645,39.438788651686416,p,,
517,United States of America,102,Late-dry,7,Male,1,1992,48,59,186,0.0053763440860215,0.0053618720703066,NR,1.0,Late-dry,15.326825873515151,0.769595492,41.38417908369817,p,,
518,United States of America,102,Late-dry,7,Female,2,1992,48,59,242,0.0041322314049586,0.0041236848985913,NR,1.0,Late-dry,25.65975491615705,0.769595492,35.95593347309754,p,,
519,United States of America,102,Late-dry,7,Male,1,1992,60,69,140,0.0071428571428571,0.007117301221417,NR,1.0,Late-dry,15.326825873515151,0.769595492,41.38417908369817,p,,
520,United States of America,102,Late-dry,7,Female,2,1992,60,69,225,0.0,0.0,NR,0.0,Late-dry,25.65975491615705,0.769595492,35.95593347309754,p,,
521,United States of America,102,Late-dry,7,Male,1,1992,70,82,67,0.0,0.0,NR,0.0,Late-dry,15.326825873515151,0.769595492,41.38417908369817,p,,
522,United States of America,102,Late-dry,7,Female,2,1992,70,82,126,0.0,0.0,NR,0.0,Late-dry,25.65975491615705,0.769595492,35.95593347309754,p,,
