original_row_id,location_name,location_id,stage,stage_id,sex,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,x_sdi,x_tob,Patients with AMD,split_stage,data_type,upper_ci,lower_ci
728,Republic of Korea,68,Late-wet,6,Female,2,2008,60,69,1908,0.0041928721174004,0.0014792931234469,NR,0.833894627,0.059257658,8.0,Late-wet,p,,
729,Republic of Korea,68,Late-wet,6,Female,2,2008,70,95,1608,0.0099502487562189,0.0024751553177442,NR,0.833894627,0.059257658,16.0,Late-wet,p,,
758,Germany,81,Late-wet,6,Both,3,2007,35,44,1373,0.0,0.0,NR,0.86914044,0.298217818,0.0,Late-wet,p,,
759,Germany,81,Late-wet,6,Both,3,2007,45,54,1224,0.0,0.0,NR,0.86914044,0.298217818,0.0,Late-wet,p,,
760,Germany,81,Late-wet,6,Both,3,2007,55,64,909,0.0,0.0,NR,0.86914044,0.298217818,0.0,Late-wet,p,,
761,Germany,81,Late-wet,6,Both,3,2007,65,74,834,0.0035971223021582,0.0020730609134131,NR,0.86914044,0.298217818,3.0,Late-wet,p,,
790,Ireland,84,Late-wet,6,Male,1,2009,50,64,1365,0.0007326007326007,0.0007323323315173,NR,0.823929666,0.272176715,1.0,Late-wet,p,,
791,Ireland,84,Late-wet,6,Male,1,2009,65,74,603,0.0016583747927031,0.0016569991186441,NR,0.823929666,0.272176715,1.0,Late-wet,p,,
792,Ireland,84,Late-wet,6,Male,1,2009,75,95,189,0.0105820105820105,0.0074429156096765,NR,0.823929666,0.272176715,2.0,Late-wet,p,,
793,Ireland,84,Late-wet,6,Female,2,2009,50,64,1735,0.0011527377521613,0.0008146387427403,NR,0.823929666,0.279398523,2.0,Late-wet,p,,
794,Ireland,84,Late-wet,6,Female,2,2009,65,74,646,0.001547987616099,0.0015467890192363,NR,0.823929666,0.279398523,1.0,Late-wet,p,,
795,Ireland,84,Late-wet,6,Female,2,2009,75,95,209,0.0095693779904306,0.0067341182986224,NR,0.823929666,0.279398523,2.0,Late-wet,p,,
811,Thailand,18,Late-wet,6,Both,3,2010,50,99,7043,0.0069572625301718,0.0009904312196657,NR,0.62858944,0.226015097,49.0,Late-wet,p,,
813,Republic of Korea,68,Late-wet,6,Male,1,2008,40,44,2071274,0.0004630000666256,1.49475903598e-05,NR,0.833894627,0.457010102,959.0,Late-wet,p,,
814,Republic of Korea,68,Late-wet,6,Female,2,2008,40,44,2060714,0.0002800000388214,1.16549221035e-05,NR,0.833894627,0.059257658,577.0,Late-wet,p,,
815,Republic of Korea,68,Late-wet,6,Male,1,2008,45,49,2045020,0.0007330001662575,1.89253547686e-05,NR,0.833894627,0.457010102,1499.0,Late-wet,p,,
816,Republic of Korea,68,Late-wet,6,Female,2,2008,45,49,2027237,0.0005140000897773,1.59190700194e-05,NR,0.833894627,0.059257658,1042.0,Late-wet,p,,
817,Republic of Korea,68,Late-wet,6,Male,1,2008,50,54,1888552,0.0013189999534034,2.64101768987e-05,NR,0.833894627,0.457010102,2491.0,Late-wet,p,,
